"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.798126220E0,8.820663452E0,5.505676270E0,-8.316040039E-3,1.039791537E1
3.803100585E0,8.863754272E0,5.553558350E0,3.718566895E-2,1.045990119E1
3.808074951E0,8.811080933E0,5.582290649E0,3.718566895E-2,1.043065189E1
3.813049316E0,8.739257812E0,5.508071899E0,1.564025879E-2,1.033023368E1
3.818023681E0,8.641098022E0,5.453002930E0,4.435729980E-2,1.021791483E1
3.823028564E0,8.578842163E0,5.362014771E0,7.788085938E-2,1.011700552E1
3.828002929E0,8.466308594E0,5.321319580E0,8.267211914E-2,1.000008290E1
3.832977294E0,8.420822144E0,5.280609131E0,5.393981934E-2,9.939717696E0
3.837951660E0,8.406463623E0,5.278228760E0,-4.421997070E-2,9.926242234E0
3.842926025E0,8.315475464E0,5.220764160E0,-9.689331055E-2,9.819007023E0
3.847900390E0,8.265197754E0,5.192031860E0,-1.328125000E-1,9.761574049E0
3.852874755E0,8.210128784E0,5.160903931E0,-2.405395508E-1,9.700464077E0
3.857849121E0,8.219711304E0,5.170486450E0,-3.698272705E-1,9.717734111E0
3.862854003E0,8.219711304E0,5.175277710E0,-4.608154297E-1,9.724171129E0
3.867828369E0,8.150283813E0,5.237518311E0,-4.320831299E-1,9.697701796E0
3.872802734E0,8.155075073E0,5.247100830E0,-4.153289795E-1,9.706174052E0
3.877777099E0,8.207748413E0,5.273437500E0,-3.458862305E-1,9.761962629E0
3.882751464E0,8.246047974E0,5.302169800E0,-3.291320801E-1,9.809110036E0
3.887725830E0,8.272384644E0,5.299774170E0,-2.836456299E-1,9.828550696E0
3.892700195E0,8.238861084E0,5.347656250E0,-2.716674805E-1,9.825989138E0
3.897674560E0,8.279571533E0,5.385955811E0,-2.644805908E-1,9.880778044E0
3.902648925E0,8.346603394E0,5.412292480E0,-2.381591797E-1,9.950649119E0
3.907623291E0,8.420822144E0,5.433837891E0,-2.046356201E-1,1.002390720E1
3.912628173E0,8.437591553E0,5.462570190E0,-1.423797607E-1,1.005250697E1
3.917602539E0,8.423217773E0,5.450607300E0,-8.316040039E-3,1.003293510E1
3.922576904E0,8.430404663E0,5.455398560E0,2.760314941E-2,1.004160635E1
3.927551269E0,8.394485474E0,5.424270630E0,9.225463867E-2,9.994929172E0
3.932525634E0,8.305908203E0,5.395538330E0,4.914855957E-2,9.904663575E0
3.937500000E0,8.183792114E0,5.283004761E0,6.112670898E-2,9.741064066E0
3.942474365E0,8.073669434E0,5.273437500E0,5.633544922E-2,9.643466953E0
3.947448730E0,8.047332764E0,5.266250610E0,5.873107910E-2,9.617505365E0
3.952423095E0,7.968322754E0,5.218368530E0,2.041625977E-2,9.525017294E0
3.957427978E0,7.913253784E0,5.220764160E0,-5.920410156E-3,9.480295297E0
3.962402343E0,7.915649414E0,5.223159790E0,-7.295227051E-2,9.483892970E0
3.967376709E0,7.918045044E0,5.199218750E0,-1.232299805E-1,9.473251741E0
3.972351074E0,7.946777344E0,5.237518311E0,-1.423797607E-1,9.518568180E0
3.977325439E0,8.068878174E0,5.232727051E0,-1.543579102E-1,9.618318654E0
3.982299804E0,8.188583374E0,5.254272461E0,-1.830902100E-1,9.731073877E0
3.987274169E0,8.313079834E0,5.259063721E0,-2.213897705E-1,9.839413650E0
3.992248535E0,8.408859253E0,5.242309570E0,-2.189941406E-1,9.911542867E0
3.997222900E0,8.507019043E0,5.261459351E0,-1.687164307E-1,1.000403882E1
4.002227783E0,8.569259644E0,5.280609131E0,-1.711120605E-1,1.006709109E1
4.007202148E0,8.574050903E0,5.256668091E0,-1.639251709E-1,1.005851777E1
4.012176513E0,8.521377563E0,5.249496460E0,-2.070312500E-1,1.001069181E1
4.017150878E0,8.507019043E0,5.287796021E0,-2.165985107E-1,1.001883599E1
4.022125244E0,8.478286743E0,5.251892090E0,-1.639251709E-1,9.974496884E0
4.027099609E0,8.413650513E0,5.299774170E0,-2.285766602E-1,9.946324371E0
4.032073974E0,8.404067993E0,5.239913940E0,-2.956085205E-1,9.908200711E0
4.037048339E0,8.317871094E0,5.141754150E0,-3.746185303E-1,9.785956996E0
4.042022705E0,8.222106934E0,5.120208740E0,-3.674316406E-1,9.693017383E0
4.046997070E0,8.140701294E0,5.034011841E0,-3.650512695E-1,9.578390011E0
4.052001953E0,8.140701294E0,5.029220581E0,-4.320831299E-1,9.578662383E0
4.056976318E0,8.123947144E0,4.962188721E0,-4.608154297E-1,9.530696981E0
4.061950683E0,8.080856323E0,4.919097900E0,-4.344787598E-1,9.470297507E0
4.066925048E0,7.980285645E0,4.919097900E0,-4.201049805E-1,9.383974175E0
4.071899414E0,7.913253784E0,4.919097900E0,-3.698272705E-1,9.324906531E0
4.076873779E0,7.913253784E0,4.983734131E0,-3.243408203E-1,9.357477668E0
4.081848144E0,7.953948975E0,5.182449341E0,-2.525177002E-1,9.496675768E0
4.086822509E0,8.064086914E0,5.251892090E0,-1.591491699E-1,9.624821907E0
4.091796875E0,8.090423584E0,5.294982910E0,-1.160430908E-1,9.669811983E0
4.096801757E0,8.155075073E0,5.294982910E0,-2.746582031E-2,9.723314653E0
4.101776123E0,8.145492554E0,5.232727051E0,3.479003906E-2,9.681512882E0
4.106750488E0,8.116760254E0,5.244705200E0,1.084899902E-2,9.663790527E0
4.111724853E0,8.126342773E0,5.249496460E0,-8.316040039E-3,9.674436889E0
4.116699218E0,8.121551514E0,5.249496460E0,-3.703308105E-2,9.670480005E0
4.121673584E0,8.126342773E0,5.251892090E0,-3.463745117E-2,9.675795427E0
4.126647949E0,8.169433594E0,5.227951050E0,-5.619812012E-2,9.699189433E0
4.131622314E0,8.140701294E0,5.189636230E0,-7.774353027E-2,9.654500806E0
4.136627197E0,8.092819214E0,5.117813110E0,-1.256256104E-1,9.576090834E0
4.141601562E0,8.135910034E0,5.096267700E0,-1.064758301E-1,9.600849632E0
4.146575927E0,8.183792114E0,5.148941040E0,-1.232299805E-1,9.669603551E0
4.151550293E0,8.265197754E0,5.201614380E0,-1.519622803E-1,9.766953394E0
4.156524658E0,8.334640503E0,5.187240601E0,-1.471710205E-1,9.818113702E0
4.161499023E0,8.370544434E0,5.187240601E0,-2.094268799E-1,9.849738006E0
4.166473388E0,8.387313843E0,5.177658081E0,-1.064758301E-1,9.857307635E0
4.171447753E0,8.449554443E0,5.153717041E0,-4.421997070E-2,9.897359498E0
4.176422119E0,8.495040894E0,5.168090820E0,-4.421997070E-2,9.943683317E0
4.181427001E0,8.545318604E0,5.113021851E0,-1.129150391E-3,9.958185766E0
4.186401367E0,8.583633423E0,5.081893921E0,-2.267456055E-2,9.975215421E0
4.191375732E0,8.595596313E0,5.045989990E0,-3.703308105E-2,9.967329753E0
4.196350097E0,8.650665283E0,5.019653320E0,2.520751953E-2,1.000157811E1
4.201324462E0,8.614761353E0,5.019653320E0,-2.746582031E-2,9.970545972E0
4.206298828E0,8.641098022E0,5.041198730E0,-5.859375000E-2,1.000428373E1
4.211273193E0,8.629119873E0,5.002883911E0,-6.816101074E-2,9.974728224E0
4.216247558E0,8.672210693E0,5.029220581E0,-1.088714600E-1,1.002557484E1
4.221221923E0,8.624328613E0,5.043594360E0,-1.160430908E-1,9.991514105E0
4.226226806E0,8.552505493E0,5.029220581E0,-1.232299805E-1,9.922378520E0
4.231201171E0,8.466308594E0,5.050765991E0,-9.210205078E-2,9.858859016E0
4.236175537E0,8.305908203E0,5.014862061E0,-9.449768066E-2,9.702880107E0
4.241149902E0,8.289138794E0,4.986129761E0,-1.112518311E-1,9.673866285E0
4.246124267E0,8.207748413E0,4.978942871E0,-1.016845703E-1,9.600382590E0
4.251098632E0,8.202957153E0,4.899932861E0,-1.615447998E-1,9.556356253E0
4.256072998E0,8.147888184E0,4.864028931E0,-2.573089600E-1,9.492790274E0
4.261047363E0,8.076065063E0,4.837692261E0,-3.506774902E-1,9.420672376E0
4.266052246E0,8.064086914E0,4.737136841E0,-3.410949707E-1,9.358755739E0
4.271026611E0,8.186187744E0,4.796981812E0,-3.698272705E-1,9.495339725E0
4.276000976E0,8.253234863E0,4.770645142E0,-3.794097900E-1,9.540382202E0
4.280975341E0,8.408859253E0,4.808959961E0,-3.482818604E-1,9.693106318E0
4.285949707E0,8.538146973E0,4.856842041E0,-3.315277100E-1,9.828467783E0
4.290924072E0,8.653060913E0,4.890365601E0,-3.339233398E-1,9.944980828E0
4.295898437E0,8.751220703E0,4.955001831E0,-2.501220703E-1,1.005974493E1
4.300872802E0,8.835021973E0,5.081893921E0,-1.926574707E-1,1.019413439E1
4.305847168E0,8.808685303E0,5.175277710E0,-6.576538086E-2,1.021669033E1
4.310852050E0,8.729675293E0,5.225555420E0,7.788085938E-2,1.017446439E1
4.315826416E0,8.727279663E0,5.280609131E0,2.430877686E-1,1.020339820E1
4.320800781E0,8.679397583E0,5.357223511E0,2.574462891E-1,1.020284591E1
4.325775146E0,8.655456543E0,5.405120850E0,2.574462891E-1,1.020776851E1
4.330749511E0,8.660247803E0,5.388351440E0,2.406921387E-1,1.020255634E1
4.335723876E0,8.669815063E0,5.347656250E0,2.119598389E-1,1.018862344E1
4.340698242E0,8.583633423E0,5.292587280E0,1.257629395E-1,1.008494220E1
4.345672607E0,8.535751343E0,5.163299561E0,8.267211914E-2,9.976249196E0
4.350646972E0,8.468704224E0,5.048385620E0,4.197692871E-2,9.859356503E0
4.355651855E0,8.396881104E0,4.964584351E0,-6.816101074E-2,9.754965708E0
4.360626220E0,8.346603394E0,4.926269531E0,-1.375885010E-1,9.692927850E0
4.365600585E0,8.339416504E0,4.864028931E0,-2.453308105E-1,9.657371913E0
4.370574951E0,8.387313843E0,4.926269531E0,-3.482818604E-1,9.733265909E0
4.375549316E0,8.435195923E0,4.928665161E0,-4.081420898E-1,9.778080103E0
4.380523681E0,8.497436523E0,4.926269531E0,-4.344787598E-1,9.831751154E0
4.385498046E0,8.559692383E0,4.897537231E0,-4.201049805E-1,9.870698700E0
4.390472412E0,8.576446533E0,4.938247681E0,-3.674316406E-1,9.903369694E0
4.395446777E0,8.667434692E0,4.976547241E0,-3.434906006E-1,1.000042161E1
4.400451660E0,8.674606323E0,4.981338501E0,-2.142028809E-1,1.000541908E1
4.405426025E0,8.710525513E0,5.010070801E0,-1.615447998E-1,1.004988362E1
4.410400390E0,8.681793213E0,5.060348511E0,-8.970642090E-2,1.004931379E1
4.415374755E0,8.650665283E0,5.062744141E0,-4.901123047E-2,1.002336222E1
4.420349121E0,8.550109863E0,5.089080811E0,2.760314941E-2,9.950069553E0
4.425323486E0,8.523773193E0,5.045989990E0,5.873107910E-2,9.905562769E0
4.430297851E0,8.449554443E0,5.031616211E0,8.453369141E-3,9.834236292E0
4.435272216E0,8.372940063E0,5.012466431E0,2.281188965E-2,9.758661046E0
4.440246582E0,8.315475464E0,4.983734131E0,2.041625977E-2,9.694594107E0
4.445251464E0,8.260406494E0,4.940643311E0,-5.920410156E-3,9.625191262E0
4.450225830E0,8.210128784E0,4.899932861E0,-6.816101074E-2,9.561391249E0
4.455200195E0,8.229293823E0,4.926269531E0,-1.519622803E-1,9.592314677E0
4.460174560E0,8.258026123E0,4.921478271E0,-2.213897705E-1,9.615870073E0
4.465148925E0,8.296325684E0,4.945434570E0,-2.333679199E-1,9.661304442E0
4.470123291E0,8.404067993E0,4.959793091E0,-2.884368896E-1,9.762740505E0
4.475097656E0,8.408859253E0,4.923873901E0,-2.764587402E-1,9.748326911E0
4.480072021E0,8.363357544E0,4.911911011E0,-2.692718506E-1,9.702841157E0
4.485046386E0,8.339416504E0,4.854446411E0,-3.243408203E-1,9.654880349E0
4.490051269E0,8.255630493E0,4.808959961E0,-2.812500000E-1,9.558275593E0
4.495025634E0,8.279571533E0,4.813751221E0,-2.453308105E-1,9.580380618E0
4.500000000E0,8.339416504E0,4.770645142E0,-2.094268799E-1,9.609827382E0
4.504974365E0,8.423217773E0,4.794586182E0,-1.854858398E-1,9.693970255E0
4.509948730E0,8.435195923E0,4.840087891E0,-1.519622803E-1,9.726359729E0
4.514923095E0,8.416030884E0,4.837692261E0,-1.902618408E-1,9.709224573E0
4.519897460E0,8.401672363E0,4.763473511E0,-2.285766602E-1,9.660798397E0
4.524871826E0,8.339416504E0,4.746704102E0,-1.902618408E-1,9.597565682E0
4.529846191E0,8.360977173E0,4.801773071E0,-2.213897705E-1,9.644271737E0
4.534851074E0,8.423217773E0,4.832901001E0,-2.046356201E-1,9.713362213E0
4.539825439E0,8.444763184E0,4.871200562E0,-1.998443604E-1,9.751028556E0
4.544799804E0,8.518981934E0,4.914306641E0,-2.022399902E-1,9.836887920E0
4.549774169E0,8.535751343E0,4.983734131E0,-1.304168701E-1,9.885022278E0
4.554748535E0,8.540542603E0,5.012466431E0,-9.210205078E-2,9.903240402E0
4.559722900E0,8.609970093E0,5.067535400E0,-5.380249023E-2,9.990715427E0
4.564697265E0,8.643493652E0,5.113021851E0,-3.463745117E-2,1.004261792E1
4.569671630E0,8.638702393E0,5.101043701E0,-3.942871094E-2,1.003241648E1
4.574645996E0,8.648269653E0,5.151336670E0,2.999877930E-2,1.006626730E1
4.579650878E0,8.700942993E0,5.172882080E0,9.225463867E-2,1.012292591E1
4.584625244E0,8.643493652E0,5.172882080E0,8.985900879E-2,1.007356770E1
4.589599609E0,8.633911133E0,5.168090820E0,8.746337891E-2,1.006286411E1
4.594573974E0,8.578842163E0,5.125000000E0,9.703063965E-2,9.993576577E0
4.599548339E0,8.511810303E0,5.125000000E0,8.985900879E-2,9.936026080E0
4.604522705E0,8.423217773E0,5.113021851E0,4.435729980E-2,9.853707813E0
4.609497070E0,8.406463623E0,5.089080811E0,7.788085938E-2,9.827178617E0
4.614471435E0,8.442367554E0,5.077102661E0,5.633544922E-2,9.851584392E0
4.619445800E0,8.406463623E0,5.031616211E0,8.985900879E-2,9.797645992E0
4.624450683E0,8.437591553E0,5.041198730E0,1.084899902E-2,9.828873463E0
4.629425048E0,8.456741333E0,5.029220581E0,-3.225708008E-2,9.839236462E0
4.634399414E0,8.401672363E0,5.036407471E0,-9.449768066E-2,9.796041472E0
4.639373779E0,8.404067993E0,5.012466431E0,-1.854858398E-1,9.787113137E0
4.644348144E0,8.406463623E0,5.014862061E0,-2.309722900E-1,9.791364580E0
4.649322509E0,8.372940063E0,5.002883911E0,-3.075866699E-1,9.758564561E0
4.654296875E0,8.334640503E0,5.017257690E0,-3.051910400E-1,9.733049297E0
4.659271240E0,8.334640503E0,4.986129761E0,-3.458862305E-1,9.718403140E0
4.664245605E0,8.258026123E0,4.969375610E0,-3.865966797E-1,9.645680194E0
4.669250488E0,8.289138794E0,4.995712280E0,-3.985595703E-1,9.686372534E0
4.674224853E0,8.382522583E0,4.962188721E0,-3.578643799E-1,9.747721204E0
4.679199218E0,8.401672363E0,4.957397461E0,-2.477264404E-1,9.758342916E0
4.684173584E0,8.490264893E0,5.034011841E0,-1.567535400E-1,9.871699187E0
4.689147949E0,8.535751343E0,5.060348511E0,-1.280212402E-1,9.923838344E0
4.694122314E0,8.550109863E0,5.057952881E0,-9.928894043E-2,9.934642636E0
4.699096679E0,8.526168823E0,5.074722290E0,-9.449768066E-2,9.922564736E0
4.704071044E0,8.502227783E0,5.093872070E0,-3.703308105E-2,9.911446988E0
4.709045410E0,8.490264893E0,5.053161621E0,-5.140686035E-2,9.880368565E0
4.714050293E0,8.463928223E0,5.000488281E0,-1.352081299E-1,9.831645094E0
4.719024658E0,8.432800293E0,4.959793091E0,-1.591491699E-1,9.784528437E0
4.723999023E0,8.411254883E0,4.923873901E0,-1.591491699E-1,9.747772636E0
4.728973388E0,8.425613403E0,4.959793091E0,-2.189941406E-1,9.779492173E0
4.733947753E0,8.396881104E0,4.981338501E0,-2.405395508E-1,9.766227767E0
4.738922119E0,8.377731323E0,4.959793091E0,-1.950531006E-1,9.737760284E0
4.743896484E0,8.372940063E0,4.964584351E0,-1.615447998E-1,9.735467108E0
4.748870849E0,8.325057983E0,4.983734131E0,-7.055664062E-2,9.703049755E0
4.753845214E0,8.327453613E0,5.005279541E0,-3.942871094E-2,9.716010580E0
4.758850097E0,8.425613403E0,5.024429321E0,-2.267456055E-2,9.810013525E0
4.763824462E0,8.435195923E0,4.986129761E0,-3.942871094E-2,9.798753741E0
4.768798828E0,8.564483643E0,4.926269531E0,-3.225708008E-2,9.880260729E0
4.773773193E0,8.660247803E0,4.871200562E0,-1.184387207E-1,9.936926821E0
4.778747558E0,8.866149902E0,4.895156860E0,-9.689331055E-2,1.012820631E1
4.783721923E0,9.045715332E0,4.919097900E0,-1.328125000E-1,1.029757880E1
4.788696289E0,9.117538452E0,4.966979980E0,-1.543579102E-1,1.038384437E1
4.793670654E0,9.062469482E0,5.002883911E0,-9.689331055E-2,1.035212968E1
4.798645019E0,8.914031982E0,5.057952881E0,-4.182434082E-2,1.024912693E1
4.803649902E0,8.763198853E0,5.101043701E0,2.041625977E-2,1.013975926E1
4.808624267E0,8.607574463E0,5.165695190E0,1.377410889E-1,1.003960744E1
4.813598632E0,8.554901123E0,5.261459351E0,1.688690186E-1,1.004478992E1
4.818572998E0,8.442367554E0,5.304565430E0,7.069396973E-2,9.970806484E0
4.823547363E0,8.277175903E0,5.333282471E0,1.802062988E-2,9.846617063E0
4.828521728E0,8.088027954E0,5.225555420E0,7.548522949E-2,9.629554696E0
4.833496093E0,7.997055054E0,5.156112671E0,1.138000488E-1,9.515846671E0
4.838470459E0,8.061691284E0,4.993316650E0,1.425323486E-1,9.483901782E0
4.843444824E0,8.135910034E0,4.902328491E0,6.591796875E-2,9.498957938E0
4.848449707E0,8.222106934E0,4.844863892E0,-3.225708008E-2,9.543416007E0
4.853424072E0,8.274780273E0,4.763473511E0,-1.304168701E-1,9.548805005E0
4.858398437E0,8.269989014E0,4.734741211E0,-1.902618408E-1,9.531353114E0
4.863372802E0,8.341812134E0,4.729949951E0,-2.740631104E-1,9.593402254E0
4.868347168E0,8.329849243E0,4.739532471E0,-4.632110596E-1,9.595004999E0
4.873321533E0,8.387313843E0,4.796981812E0,-5.613708496E-1,9.678491888E0
4.878295898E0,8.444763184E0,4.837692261E0,-5.661621094E-1,9.748734850E0
4.883270263E0,8.502227783E0,4.890365601E0,-6.260070801E-1,9.828297810E0
4.888244628E0,8.540542603E0,4.914306641E0,-5.924987793E-1,9.871288290E0
4.893249511E0,8.514205933E0,4.957397461E0,-5.493927002E-1,9.867589604E0
4.898223876E0,8.550109863E0,4.988525391E0,-4.608154297E-1,9.909698033E0
4.903198242E0,8.554901123E0,5.084289551E0,-3.506774902E-1,9.957876690E0
4.908172607E0,8.578842163E0,5.093872070E0,-2.716674805E-1,9.980875149E0
4.913146972E0,8.552505493E0,5.086685181E0,-1.687164307E-1,9.952295292E0
4.918121337E0,8.487869263E0,5.081893921E0,-8.970642090E-2,9.893311765E0
4.923095703E0,8.461532593E0,5.065139771E0,4.435729980E-2,9.861802182E0
4.928061575E0,8.547714233E0,5.139358521E0,1.616821289E-1,9.975097279E0
4.933066458E0,8.569259644E0,5.220764160E0,1.568908691E-1,1.003559684E1
4.938040823E0,8.571655273E0,5.215972900E0,1.616821289E-1,1.003522738E1
4.943015188E0,8.530960083E0,5.172882080E0,1.114044189E-1,9.977394444E0
4.947989553E0,8.487869263E0,5.151336670E0,4.675292969E-2,9.928865995E0
4.952963919E0,8.509414673E0,5.079498291E0,2.520751953E-2,9.910200623E0
4.957938284E0,8.547714233E0,5.022048950E0,1.802062988E-2,9.913864989E0
4.962912649E0,8.504623413E0,4.923873901E0,2.520751953E-2,9.827196396E0
4.967887014E0,8.538146973E0,4.914306641E0,3.239440918E-2,9.851467550E0
4.972861380E0,8.523773193E0,4.849655151E0,6.057739258E-3,9.806829316E0
4.977835745E0,8.547714233E0,4.875991821E0,1.084899902E-2,9.840672363E0
4.982840628E0,8.490264893E0,4.892761230E0,3.958129883E-2,9.799248802E0
4.987814993E0,8.487869263E0,4.883178711E0,4.914855957E-2,9.792434556E0
4.992789358E0,8.468704224E0,4.890365601E0,6.352233887E-2,9.779502136E0
4.997763723E0,8.492645264E0,4.852050781E0,9.463500977E-2,9.781430169E0
5.002738089E0,8.511810303E0,4.904724121E0,3.239440918E-2,9.823862923E0
5.007712454E0,8.590820312E0,4.933456421E0,-5.859375000E-2,9.906796613E0
5.012686819E0,8.578842163E0,4.940643311E0,-1.064758301E-1,9.900395259E0
5.017661184E0,8.569259644E0,4.952606201E0,-4.661560059E-2,9.897610421E0
5.022635550E0,8.540542603E0,4.911911011E0,-5.619812012E-2,9.852456341E0
5.027640432E0,8.475891113E0,4.852050781E0,-8.731079102E-2,9.766818833E0
5.032614798E0,8.444763184E0,4.823318481E0,-1.567535400E-1,9.726407254E0
5.037589163E0,8.444763184E0,4.773040771E0,-1.759033203E-1,9.701901124E0
5.042563528E0,8.396881104E0,4.775436401E0,-1.974487305E-1,9.661852363E0
5.047537893E0,8.416030884E0,4.756286621E0,-1.854858398E-1,9.668828432E0
5.052512258E0,8.344207764E0,4.710800171E0,-1.806945801E-1,9.583845365E0
5.057486624E0,8.325057983E0,4.722763062E0,-1.160430908E-1,9.572071216E0
5.062460989E0,8.274780273E0,4.734741211E0,-1.016845703E-1,9.534154533E0
5.067435354E0,8.248443604E0,4.789810181E0,-1.088714600E-1,9.538917991E0
